name,price,img,MSRP,rate,rating,review,url
HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3517TU Thin and Light Laptop,"51,490",https://rukminim1.flixcart.com/image/312/312/kyt0ya80/computer/s/z/b/-original-imagayc6ahrmg8y7.jpeg?q=70,"70,171",4.2,302 Ratings,24 Reviews,https://www.flipkart.com/hp-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-15s-du3517tu-thin-light-laptop/p/itmbc61a81389b4d?pid=COMGA3HWJVQDZYGQ&lid=LSTCOMGA3HWJVQDZYGQDI0NIV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_31&otracker=search&otracker1=search&fm=organic&iid=8d3549cb-8f39-47d8-8d0f-979016dfa19e.COMGA3HWJVQDZYGQ.SEARCH&ppt=None&ppn=None&ssid=v2qezp1jf40000001651491301802&qH=312f91285e048e09
acer Aspire 3 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop,"42,990",https://rukminim1.flixcart.com/image/312/312/ktketu80/computer/n/r/0/a315-23-laptop-acer-original-imag6w27yw7bmdz5.jpeg?q=70,"56,990",4.3,7 Ratings,2 Reviews,https://www.flipkart.com/acer-aspire-3-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-11-home-a315-23-laptop/p/itm3ea59049bce25?pid=COMG8ZYESERNZFZC&lid=LSTCOMG8ZYESERNZFZCK69EF9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_32&otracker=search&otracker1=search&fm=organic&iid=en_Dd2ab3PQ%2FGgQ%2FGY1HT%2FsycFlSWToWnfJyHTm5UCGjrvOv4rjU9kmTV%2FfQFb0xAdTnYfgwhQjEBH2x7mXmOHhvg%3D%3D&ppt=None&ppn=None&ssid=v2qezp1jf40000001651491301802&qH=312f91285e048e09
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-dy3501TU Thin and Light Laptop,"40,490",https://rukminim1.flixcart.com/image/312/312/kyt0ya80/computer/s/z/b/-original-imagayc6ahrmg8y7.jpeg?q=70,"49,590",4.3,905 Ratings,84 Reviews,https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-15s-dy3501tu-thin-light-laptop/p/itm450f55a8c2cb2?pid=COMG9WRFMYH8AZH2&lid=LSTCOMG9WRFMYH8AZH2WJ69GR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_33&otracker=search&otracker1=search&fm=organic&iid=8d3549cb-8f39-47d8-8d0f-979016dfa19e.COMG9WRFMYH8AZH2.SEARCH&ppt=None&ppn=None&ssid=v2qezp1jf40000001651491301802&qH=312f91285e048e09
ASUS VivoBook 15 (2021) Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) X515EA-BR391W Thin and Ligh...,"36,990",https://rukminim1.flixcart.com/image/312/312/kuvkcy80/computer/o/6/t/na-thin-and-light-laptop-asus-original-imag7wjdg4dvcdya.jpeg?q=70,"46,990","(None,)",0,0,https://www.flipkart.com/asus-vivobook-15-2021-core-i3-11th-gen-8-gb-1-tb-hdd-windows-11-home-x515ea-br391w-thin-light-laptop/p/itm92f1653c321b9?pid=COMGB6DZXZXK3FZP&lid=LSTCOMGB6DZXZXK3FZPVZ1MNI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_34&otracker=search&otracker1=search&fm=organic&iid=8d3549cb-8f39-47d8-8d0f-979016dfa19e.COMGB6DZXZXK3FZP.SEARCH&ppt=None&ppn=None&ssid=v2qezp1jf40000001651491301802&qH=312f91285e048e09
HP Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 14s-dq3032tu Thin and Light Laptop,"30,999",https://rukminim1.flixcart.com/image/312/312/kzrbiq80/computer/i/e/g/14s-dq3033tu-thin-and-light-laptop-hp-original-imagbpb2uunyvvhc.jpeg?q=70,"36,865",3.7,21 Ratings,1 Reviews,https://www.flipkart.com/hp-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-14s-dq3032tu-thin-light-laptop/p/itm7ffbb3110f6b6?pid=COMGBH9J82F6XTSG&lid=LSTCOMGBH9J82F6XTSGY5BLIR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_35&otracker=search&otracker1=search&fm=organic&iid=8d3549cb-8f39-47d8-8d0f-979016dfa19e.COMGBH9J82F6XTSG.SEARCH&ppt=None&ppn=None&ssid=v2qezp1jf40000001651491301802&qH=312f91285e048e09
acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) A514-54 Thin and Light Laptop,"43,990",https://rukminim1.flixcart.com/image/312/312/krce64w0/computer/g/x/z/aspire-5-thin-and-light-laptop-acer-original-imag55gzykbb22cp.jpeg?q=70,"56,999",3.7,274 Ratings,30 Reviews,https://www.flipkart.com/acer-aspire-5-core-i5-11th-gen-8-gb-1-tb-hdd-windows-10-home-a514-54-thin-light-laptop/p/itm722a187f94fe5?pid=COMG69G2WFUNNHGU&lid=LSTCOMG69G2WFUNNHGU0B2RYL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_36&otracker=search&otracker1=search&fm=organic&iid=en_Dd2ab3PQ%2FGgQ%2FGY1HT%2FsycFlSWToWnfJyHTm5UCGjrvUFh4MnUDngIeLKiK1RRZ0HPrJaoIZw46vgdZs3pwW9Q%3D%3D&ppt=None&ppn=None&ssid=v2qezp1jf40000001651491301802&qH=312f91285e048e09
Avita SATUS Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) NU14A1INC43PN-MB Laptop,"21,990",https://rukminim1.flixcart.com/image/312/312/l0tweq80/computer/u/j/g/satus-ultimus-s111-laptop-avita-original-imagcgwt6fxfdkqf.jpeg?q=70,"29,990",3.7,13 Ratings,2 Reviews,https://www.flipkart.com/avita-satus-celeron-dual-core-4-gb-128-gb-ssd-windows-11-home-nu14a1inc43pn-mb-laptop/p/itmcc27c094ef28d?pid=COMGCGWTYFFFKAAY&lid=LSTCOMGCGWTYFFFKAAYW0IWKU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_37&otracker=search&otracker1=search&fm=organic&iid=8d3549cb-8f39-47d8-8d0f-979016dfa19e.COMGCGWTYFFFKAAY.SEARCH&ppt=None&ppn=None&ssid=v2qezp1jf40000001651491301802&qH=312f91285e048e09
acer Aspire 3 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop,"35,990",https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/c/u/5/-original-imagah7xqmwnt2x6.jpeg?q=70,"44,999",4.3,65 Ratings,12 Reviews,https://www.flipkart.com/acer-aspire-3-ryzen-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-a315-23-laptop/p/itmb8fe582c41a06?pid=COMGBF6ZPSEYQ4Z3&lid=LSTCOMGBF6ZPSEYQ4Z39H0L9G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_38&otracker=search&otracker1=search&fm=organic&iid=8d3549cb-8f39-47d8-8d0f-979016dfa19e.COMGBF6ZPSEYQ4Z3.SEARCH&ppt=None&ppn=None&ssid=v2qezp1jf40000001651491301802&qH=312f91285e048e09
realme Book (Slim) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) RMNB1001 Thin and Light Laptop,"36,999",https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/v/b/y/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgw27k4tbb.jpeg?q=70,"54,999",4.4,"6,711 Ratings","1,069 Reviews",https://www.flipkart.com/realme-book-slim-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-rmnb1001-thin-light-laptop/p/itm63278eae4e867?pid=COMG5YDPE6KHFFK6&lid=LSTCOMG5YDPE6KHFFK6TDC2UE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_39&otracker=search&otracker1=search&fm=organic&iid=8d3549cb-8f39-47d8-8d0f-979016dfa19e.COMG5YDPE6KHFFK6.SEARCH&ppt=None&ppn=None&ssid=v2qezp1jf40000001651491301802&qH=312f91285e048e09
acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) A515-56 Thin and Light Lap...,"51,990",https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70,"64,999",3.9,34 Ratings,4 Reviews,https://www.flipkart.com/acer-aspire-5-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-a515-56-thin-light-laptop/p/itm07ce514e25a5d?pid=COMG69G2FNSS2MB2&lid=LSTCOMG69G2FNSS2MB2IKXJ6G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_40&otracker=search&otracker1=search&fm=organic&iid=en_Dd2ab3PQ%2FGgQ%2FGY1HT%2FsycFlSWToWnfJyHTm5UCGjrtln%2FLuBmvA7hZYsIN0OmqUyLXPJXbg55nsbdDpE2RTrA%3D%3D&ppt=None&ppn=None&ssid=v2qezp1jf40000001651491301802&qH=312f91285e048e09
Lenovo IdeaPad 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15IML05 Thin and Light Laptop,"47,990",https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,"64,290",4.1,165 Ratings,16 Reviews,https://www.flipkart.com/lenovo-ideapad-3-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-15iml05-thin-light-laptop/p/itmf308864edc628?pid=COMG6AKVPSUC8F8N&lid=LSTCOMG6AKVPSUC8F8NNVKBZV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_41&otracker=search&otracker1=search&fm=organic&iid=8d3549cb-8f39-47d8-8d0f-979016dfa19e.COMG6AKVPSUC8F8N.SEARCH&ppt=None&ppn=None&ssid=v2qezp1jf40000001651491301802&qH=312f91285e048e09
ASUS VivoBook Ultra 14 (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X413EA-EB321WS Thin...,"39,990",https://rukminim1.flixcart.com/image/312/312/kbfeljk0/computer/h/a/s/asus-original-imafss69cdydrwr7.jpeg?q=70,"56,990",4.4,"2,111 Ratings",310 Reviews,https://www.flipkart.com/asus-vivobook-ultra-14-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x413ea-eb321ws-thin-light-laptop/p/itm6615e01e4f7d0?pid=COMG87FFW6EN4SUY&lid=LSTCOMG87FFW6EN4SUYAIB0DZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_42&otracker=search&otracker1=search&fm=organic&iid=8d3549cb-8f39-47d8-8d0f-979016dfa19e.COMG87FFW6EN4SUY.SEARCH&ppt=None&ppn=None&ssid=v2qezp1jf40000001651491301802&qH=312f91285e048e09
ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM5...,"59,990",https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70,"78,990",4.5,56 Ratings,8 Reviews,https://www.flipkart.com/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l503ws-thin-light-laptop/p/itm72faeb2467ad4?pid=COMG87FFE9RGSKED&lid=LSTCOMG87FFE9RGSKEDSXER3P&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_43&otracker=search&otracker1=search&fm=organic&iid=8d3549cb-8f39-47d8-8d0f-979016dfa19e.COMG87FFE9RGSKED.SEARCH&ppt=None&ppn=None&ssid=v2qezp1jf40000001651491301802&qH=312f91285e048e09
acer Aspire 3 Ryzen 3 Dual Core R33250U - (4 GB/512 GB SSD/Windows 11 Home) A315-23 Notebook,"34,990",https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/c/u/5/-original-imagah7xqmwnt2x6.jpeg?q=70,"42,999",4.8,5 Ratings,0 Reviews,https://www.flipkart.com/acer-aspire-3-ryzen-dual-core-r33250u-4-gb-512-gb-ssd-windows-11-home-a315-23-notebook/p/itm3dfe6441269c3?pid=COMGB64G2N5VR6BC&lid=LSTCOMGB64G2N5VR6BCS5GWHL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_44&otracker=search&otracker1=search&fm=organic&iid=en_Dd2ab3PQ%2FGgQ%2FGY1HT%2FsycFlSWToWnfJyHTm5UCGjrslVt6XQM3kkQNAJFf0NKztjnHCQ0alaODcD6Ulo81Mxg%3D%3D&ppt=None&ppn=None&ssid=v2qezp1jf40000001651491301802&qH=312f91285e048e09
ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light...,"36,990",https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70,"46,990",4.3,"3,048 Ratings",399 Reviews,https://www.flipkart.com/asus-ryzen-3-dual-core-3250u-3rd-gen-8-gb-256-gb-ssd-windows-10-home-m515da-bq322ts-thin-light-laptop/p/itm00d893dc25af4?pid=COMG6HNASNQG6XC7&lid=LSTCOMG6HNASNQG6XC7TOWQN2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=8d3549cb-8f39-47d8-8d0f-979016dfa19e.COMG6HNASNQG6XC7.SEARCH&ppt=None&ppn=None&ssid=v2qezp1jf40000001651491301802&qH=312f91285e048e09
MSI Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Modern 14 B10MW-658IN Thin and Light Laptop,"34,990",https://rukminim1.flixcart.com/image/312/312/kuef2q80/computer/d/a/o/modern-14-b10mw-thin-and-light-laptop-msi-original-imag7jcak5zvgxaa.jpeg?q=70,"53,990",4.5,95 Ratings,18 Reviews,https://www.flipkart.com/msi-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-modern-14-b10mw-658in-thin-light-laptop/p/itm22d1b63313066?pid=COMG7GXGFAFAWAFE&lid=LSTCOMG7GXGFAFAWAFE9WNSWW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=8d3549cb-8f39-47d8-8d0f-979016dfa19e.COMG7GXGFAFAWAFE.SEARCH&ppt=None&ppn=None&ssid=v2qezp1jf40000001651491301802&qH=312f91285e048e09
DELL Vostro Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Vostro 3401 Thin and Light Laptop,"39,490",https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/computer/l/w/f/na-notebook-dell-original-imagfy6ah6k6jqdh.jpeg?q=70,"43,312",4.3,"1,302 Ratings",174 Reviews,https://www.flipkart.com/dell-vostro-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-3401-thin-light-laptop/p/itmc839af2e15f47?pid=COMFYZC5YBX2GG2F&lid=LSTCOMFYZC5YBX2GG2FZ9KHVR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_47&otracker=search&otracker1=search&fm=organic&iid=8d3549cb-8f39-47d8-8d0f-979016dfa19e.COMFYZC5YBX2GG2F.SEARCH&ppt=None&ppn=None&ssid=v2qezp1jf40000001651491301802&qH=312f91285e048e09
acer Aspire Vero(Green PC ) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) AV15-51 Thin and Ligh...,"57,990",https://rukminim1.flixcart.com/image/312/312/kyt0ya80/computer/c/3/k/-original-imagayazehw3hcgz.jpeg?q=70,"65,000",5,1 Ratings,1 Reviews,https://www.flipkart.com/acer-aspire-vero-green-pc-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-av15-51-thin-light-laptop/p/itm2906fb2c66914?pid=COMG8ZERF8ZQ4PG9&lid=LSTCOMG8ZERF8ZQ4PG9NXWONT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_48&otracker=search&otracker1=search&fm=organic&iid=en_Dd2ab3PQ%2FGgQ%2FGY1HT%2FsycFlSWToWnfJyHTm5UCGjrsICZRTNbeBWLwi0LBg9gv2E4lD6s6091LwJTci6dTAUg%3D%3D&ppt=None&ppn=None&ssid=v2qezp1jf40000001651491301802&qH=312f91285e048e09
APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN63HN/A,"89,990",https://rukminim1.flixcart.com/image/312/312/kp5sya80/screen-guard/tempered-glass/o/v/n/apple-macbook-air-m1-13-3-inch-lightwings-original-imag3gh5xftgbpg3.jpeg?q=70,"92,900",4.7,"6,985 Ratings",648 Reviews,https://www.flipkart.com/apple-2020-macbook-air-m1-8-gb-256-gb-ssd-mac-os-big-sur-mgn63hn-a/p/itmde54f026889ce?pid=COMFXEKMGNHZYFH9&lid=LSTCOMFXEKMGNHZYFH9P56X45&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_49&otracker=search&otracker1=search&fm=organic&iid=dd779df5-7f95-4a69-9069-b68b7ad6eff9.COMFXEKMGNHZYFH9.SEARCH&ppt=None&ppn=None&ssid=chytwpk3gw0000001651491303395&qH=312f91285e048e09
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5418 Thin and Light Laptop,"65,990",https://rukminim1.flixcart.com/image/312/312/kod858w0/computer/g/a/w/na-notebook-dell-original-imag2u9tqt3ychmv.jpeg?q=70,"89,849",4.2,49 Ratings,6 Reviews,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-5418-thin-light-laptop/p/itme23d9e9a43ab4?pid=COMG6F87U3YSRWM7&lid=LSTCOMG6F87U3YSRWM76S7IMB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_50&otracker=search&otracker1=search&fm=organic&iid=dd779df5-7f95-4a69-9069-b68b7ad6eff9.COMG6F87U3YSRWM7.SEARCH&ppt=None&ppn=None&ssid=chytwpk3gw0000001651491303395&qH=312f91285e048e09
acer Nitro 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,"60,990",https://rukminim1.flixcart.com/image/312/312/kuvkcy80/computer/n/y/n/na-gaming-laptop-acer-original-imag7whp9urft8mf.jpeg?q=70,"99,999",4.5,"2,013 Ratings",242 Reviews,https://www.flipkart.com/acer-nitro-5-ryzen-hexa-core-4600h-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-an515-44-an515-44-r9qa-an515-44-r8vs-gaming-laptop/p/itmc1273c0dab274?pid=COMFUR8X6RGZGYCJ&lid=LSTCOMFUR8X6RGZGYCJFVOQXD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_51&otracker=search&otracker1=search&fm=organic&iid=dd779df5-7f95-4a69-9069-b68b7ad6eff9.COMFUR8X6RGZGYCJ.SEARCH&ppt=None&ppn=None&ssid=chytwpk3gw0000001651491303395&qH=312f91285e048e09
acer Aspire 3 Dual Core 3020e - (4 GB/256 GB SSD/Windows 11 Home) A314-22 Laptop,"26,990",https://rukminim1.flixcart.com/image/312/312/l1fc0i80/computer/v/h/e/-original-imagczgsyhftj2zz.jpeg?q=70,"34,990",3.3,3 Ratings,1 Reviews,https://www.flipkart.com/acer-aspire-3-dual-core-3020e-4-gb-256-gb-ssd-windows-11-home-a314-22-laptop/p/itm07e718a865608?pid=COMGBNUMF8CDJZFH&lid=LSTCOMGBNUMF8CDJZFHRBQKKX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_52&otracker=search&otracker1=search&fm=organic&iid=en_JuyRDrhNiv6sY0saXM9FbYzfzNbOkLjEBPqKSZOp10hedGUGa%2BSYkAA3xelvfhSDDdEfj69RSmR5DXFheZ2LmQ%3D%3D&ppt=None&ppn=None&ssid=chytwpk3gw0000001651491303395&qH=312f91285e048e09
ASUS VivoBook 14 (2022) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X415EA-EB572WS T...,"47,990",https://rukminim1.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70,"72,990",4,58 Ratings,5 Reviews,https://www.flipkart.com/asus-vivobook-14-2022-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-x415ea-eb572ws-thin-light-laptop/p/itmb5466ba5e4034?pid=COMGBF3SMFHGDVFX&lid=LSTCOMGBF3SMFHGDVFX5XX7ME&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_53&otracker=search&otracker1=search&fm=organic&iid=dd779df5-7f95-4a69-9069-b68b7ad6eff9.COMGBF3SMFHGDVFX.SEARCH&ppt=None&ppn=None&ssid=chytwpk3gw0000001651491303395&qH=312f91285e048e09
DELL Inspiron Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 5410 2 in 1 Laptop,"52,990",https://rukminim1.flixcart.com/image/312/312/kod858w0/computer/a/a/i/na-2-in-1-laptop-dell-original-imag2ueajx2uhvcg.jpeg?q=70,"68,658",4.3,65 Ratings,7 Reviews,https://www.flipkart.com/dell-inspiron-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-5410-2-1-laptop/p/itmd6965481fc0fc?pid=COMG9NYD9VSYJ8AR&lid=LSTCOMG9NYD9VSYJ8AR8MADZT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_54&otracker=search&otracker1=search&fm=organic&iid=dd779df5-7f95-4a69-9069-b68b7ad6eff9.COMG9NYD9VSYJ8AR.SEARCH&ppt=None&ppn=None&ssid=chytwpk3gw0000001651491303395&qH=312f91285e048e09
HP Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 14s- dq3032tu Thin and Light Laptop,"32,490",https://rukminim1.flixcart.com/image/312/312/kyrlifk0/computer/i/5/f/14s-dq3032tu-thin-and-light-laptop-hp-original-imagaxgehrzh4jmw.jpeg?q=70,"36,865",4,80 Ratings,8 Reviews,https://www.flipkart.com/hp-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-14s-dq3032tu-thin-light-laptop/p/itm521c61745e39a?pid=COMGAX8ECYVNE5NH&lid=LSTCOMGAX8ECYVNE5NHSASZQK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_55&otracker=search&otracker1=search&fm=organic&iid=dd779df5-7f95-4a69-9069-b68b7ad6eff9.COMGAX8ECYVNE5NH.SEARCH&ppt=None&ppn=None&ssid=chytwpk3gw0000001651491303395&qH=312f91285e048e09
acer Aspire 3 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop,"42,990",https://rukminim1.flixcart.com/image/312/312/ktketu80/computer/n/r/0/a315-23-laptop-acer-original-imag6w27yw7bmdz5.jpeg?q=70,"56,990",4.3,7 Ratings,2 Reviews,https://www.flipkart.com/acer-aspire-3-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-11-home-a315-23-laptop/p/itm3ea59049bce25?pid=COMG8ZYESERNZFZC&lid=LSTCOMG8ZYESERNZFZCK69EF9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_56&otracker=search&otracker1=search&fm=organic&iid=en_JuyRDrhNiv6sY0saXM9FbYzfzNbOkLjEBPqKSZOp10g%2BZhQzZOq%2FSa26A81nlOrInYfgwhQjEBH2x7mXmOHhvg%3D%3D&ppt=None&ppn=None&ssid=chytwpk3gw0000001651491303395&qH=312f91285e048e09
ASUS VivoBook 15 (2022) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X515EA-EJ502TS T...,"53,990",https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70,"70,990",4.3,"1,324 Ratings",138 Reviews,https://www.flipkart.com/asus-vivobook-15-2022-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x515ea-ej502ts-thin-light-laptop/p/itme6fcdc888c697?pid=COMG6AG7PJNMKKBZ&lid=LSTCOMG6AG7PJNMKKBZV0ZPG6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_57&otracker=search&otracker1=search&fm=organic&iid=dd779df5-7f95-4a69-9069-b68b7ad6eff9.COMG6AG7PJNMKKBZ.SEARCH&ppt=None&ppn=None&ssid=chytwpk3gw0000001651491303395&qH=312f91285e048e09
RedmiBook 15 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Thin and Light Laptop,"38,990",https://rukminim1.flixcart.com/image/312/312/krxtrww0/computer/e/l/c/redmibook-15-e-learning-edition-thin-and-light-laptop-redmi-original-imag5m8jkjbaybeu.jpeg?q=70,"51,999",4.3,"1,160 Ratings",156 Reviews,https://www.flipkart.com/redmibook-15-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-thin-light-laptop/p/itm355fa6b264bbb?pid=COMG4Z35GKZTRDSF&lid=LSTCOMG4Z35GKZTRDSFFNBHAW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_58&otracker=search&otracker1=search&fm=organic&iid=dd779df5-7f95-4a69-9069-b68b7ad6eff9.COMG4Z35GKZTRDSF.SEARCH&ppt=None&ppn=None&ssid=chytwpk3gw0000001651491303395&qH=312f91285e048e09
RedmiBook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Thin and Light Laptop,"39,999",https://rukminim1.flixcart.com/image/312/312/krxtrww0/computer/e/l/c/redmibook-15-e-learning-edition-thin-and-light-laptop-redmi-original-imag5m8jkjbaybeu.jpeg?q=70,"55,999",4.3,"1,160 Ratings",156 Reviews,https://www.flipkart.com/redmibook-15-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-thin-light-laptop/p/itmfafd2ca164b9b?pid=COMG5RQ2HEYHCJEC&lid=LSTCOMG5RQ2HEYHCJECYGSMAB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_59&otracker=search&otracker1=search&fm=organic&iid=dd779df5-7f95-4a69-9069-b68b7ad6eff9.COMG5RQ2HEYHCJEC.SEARCH&ppt=None&ppn=None&ssid=chytwpk3gw0000001651491303395&qH=312f91285e048e09
acer Aspire 3 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop,"35,990",https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/c/u/5/-original-imagah7xqmwnt2x6.jpeg?q=70,"44,999",4.3,65 Ratings,12 Reviews,https://www.flipkart.com/acer-aspire-3-ryzen-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-a315-23-laptop/p/itmb8fe582c41a06?pid=COMGBF6ZPSEYQ4Z3&lid=LSTCOMGBF6ZPSEYQ4Z39H0L9G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_60&otracker=search&otracker1=search&fm=organic&iid=en_JuyRDrhNiv6sY0saXM9FbYzfzNbOkLjEBPqKSZOp10gbI31WTrtWZs%2Ffo3%2BCnyI7eTRlwcrWr7rBnqIfy5Cfjw%3D%3D&ppt=None&ppn=None&ssid=chytwpk3gw0000001651491303395&qH=312f91285e048e09
